trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_all_awake,acc_all_awake,prec_all_awake,rec_all_awake,f1_all_awake,mcc_all_sleep,acc_all_sleep,prec_all_sleep,rec_all_sleep,f1_all_sleep,mcc_is_transition,acc_is_transition,prec_is_transition,rec_is_transition,f1_is_transition,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
efbd8_00000,0.38801610469818115,0.4955477714538574,0.825281023979187,0.8348701000213623,0.9538426399230957,0.8082683682441711,0.0,0.868025541305542,0.0,0.0,0.8067002296447754,0.522516131401062,0.7515587210655212,0.7024177312850952,0.930451512336731,0.7402759790420532,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.23390014469623566,0.09282191097736359,0.32792729139328003,176.51334142684937,True,,,22,d2c820f89daa4c8094b1fd1d7ac8b836,2021-11-05_15-28-38,1636115318,3845.8933534622192,17131,crimv3mgpu008,10.141.0.6,3845.8933534622192,0,22,"0_batch_size=128,bidirectional=False,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.57377,dropout_lstm=0.6004,hidden_dim=16,learning_rate=1.2236e-05,lstm_layers=2,lstm_output_dim=247,main_weight=0.20279,opt_step_size=15",1.2235846473516608e-05,128,False,2,16,247,0.6004024116060124,0.5737656171218322,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.2027855943017831,3,8
efbd8_00001,0.3680063486099243,0.5476014614105225,0.8404324054718018,0.8531451225280762,0.9488778710365295,0.8291214108467102,0.3869590759277344,0.8880711197853088,0.6957158446311951,0.2699630558490753,0.8658850789070129,0.5298637747764587,0.7643192410469055,0.7374144792556763,0.8698109984397888,0.7604086399078369,0.16401100158691406,0.684446394443512,0.7287874817848206,0.08021782338619232,0.5865625739097595,0.212367981672287,0.07843397557735443,0.4321024417877197,104.41109871864319,True,,,30,571514ebe8ac4aec8392ebdaf23e3995,2021-11-05_16-20-33,1636118433,3105.4914650917053,17155,crimv3mgpu008,10.141.0.6,3105.4914650917053,0,30,"1_batch_size=128,bidirectional=True,cnn_kernel_size=4,cnn_layers=0,dropout_lin=0.47832,dropout_lstm=0.52527,hidden_dim=16,learning_rate=1.406e-05,lstm_layers=1,lstm_output_dim=104,main_weight=0.14828,opt_step_size=6",1.4059552642350926e-05,128,True,1,16,104,0.525271095414751,0.4783176762732837,6,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.14827658232072427,0,4
efbd8_00002,0.47905707359313965,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.0,0.8680254817008972,0.0,0.0,0.8067002296447754,0.43397024273872375,0.7188745141029358,0.707304060459137,0.8107630610466003,0.7154978513717651,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.2787412703037262,0.10994160920381546,0.20397283136844635,50.26797676086426,True,,,6,2e5d3a70a20b4076be415478cd52c255,2021-11-05_16-26-15,1636118775,337.08965516090393,17137,crimv3mgpu008,10.141.0.6,337.08965516090393,0,6,"2_batch_size=1024,bidirectional=False,cnn_kernel_size=5,cnn_layers=0,dropout_lin=0.67801,dropout_lstm=0.43357,hidden_dim=32,learning_rate=0.07312,lstm_layers=2,lstm_output_dim=170,main_weight=0.5999,opt_step_size=11",0.07312039055862016,1024,False,2,32,170,0.4335747088009637,0.6780123919635965,11,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5999032850892385,0,5
efbd8_00003,0.3529914617538452,0.6013504862785339,0.8541024327278137,0.88338303565979,0.9261835217475891,0.8503010869026184,0.5159658789634705,0.8988252282142639,0.6519004702568054,0.5007814764976501,0.8930691480636597,0.5734604597091675,0.7853493094444275,0.7543296813964844,0.8887994289398193,0.7818282246589661,0.4022023677825928,0.7527400851249695,0.7279444932937622,0.4085945785045624,0.7301693558692932,0.18441464006900787,0.06982900202274323,0.4944063425064087,419.9135503768921,True,,,13,97a6d9f968de4faf948a76ce2e93aefe,2021-11-05_17-58-23,1636124303,5522.3070232868195,17132,crimv3mgpu008,10.141.0.6,5522.3070232868195,0,13,"3_batch_size=32,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.16708,dropout_lstm=0.056698,hidden_dim=32,learning_rate=0.0001969,lstm_layers=2,lstm_output_dim=239,main_weight=0.5184,opt_step_size=8",0.00019690058931404956,32,False,2,32,239,0.05669811792272916,0.16707892008996605,8,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5183977066480726,1,5
efbd8_00004,0.3847357928752899,0.5866427421569824,0.8485425114631653,0.8806475400924683,0.9213069677352905,0.8448033928871155,0.0,0.868025541305542,0.0,0.0,0.8067002296447754,0.5489892959594727,0.7721387147903442,0.7376977801322937,0.891757071018219,0.7673017382621765,0.20031854510307312,0.6904750466346741,0.8368479609489441,0.08509917557239532,0.5925562977790833,0.2638930380344391,0.09717775881290436,0.29638898372650146,941.8378088474274,True,,,12,488c32b9f36c436eaa812f5e9ebd49d2,2021-11-05_21-06-46,1636135606,11294.567689657211,17127,crimv3mgpu008,10.141.0.6,11294.567689657211,0,12,"4_batch_size=16,bidirectional=True,cnn_kernel_size=5,cnn_layers=3,dropout_lin=0.46788,dropout_lstm=0.34521,hidden_dim=32,learning_rate=0.00075043,lstm_layers=2,lstm_output_dim=128,main_weight=0.6941,opt_step_size=18",0.000750427708660224,16,True,2,32,128,0.3452069764749942,0.4678827698299395,18,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6940973279766364,3,5
efbd8_00005,0.501035213470459,0.0,0.7440580725669861,0.7440580725669861,1.0,0.6348669528961182,0.0,0.8680254817008972,0.0,0.0,0.8067002296447754,0.0,0.5357360243797302,0.5357360243797302,1.0,0.3737792372703552,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.27608099579811096,0.14953240752220154,-0.08268240839242935,40.2751579284668,True,,,7,5e25e3182df24a7c9213e993b8f48a56,2021-11-05_21-12-02,1636135922,306.9791774749756,17126,crimv3mgpu008,10.141.0.6,306.9791774749756,0,7,"5_batch_size=512,bidirectional=True,cnn_kernel_size=6,cnn_layers=0,dropout_lin=0.024438,dropout_lstm=0.98221,hidden_dim=16,learning_rate=0.00013792,lstm_layers=2,lstm_output_dim=73,main_weight=0.23389,opt_step_size=10",0.00013791753415412573,512,True,2,16,73,0.9822143050920722,0.024438462286420548,10,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.23389009288648988,0,6
efbd8_00006,0.4178171753883362,0.4724254012107849,0.8192148804664612,0.8147600889205933,0.979788064956665,0.78980952501297,0.28518974781036377,0.8804203867912292,0.8341759443283081,0.11722080409526825,0.8390308618545532,0.4653720557689667,0.7106518745422363,0.6566072106361389,0.9641231894493103,0.6845328211784363,0.24431763589382172,0.7033762335777283,0.7131808996200562,0.1795378178358078,0.6379988193511963,0.20680557191371918,0.08945154398679733,0.3523302674293518,1123.7820618152618,True,,,8,c5828f9d7e4a4d44bf5f7c7df486efac,2021-11-05_23-43-13,1636144993,9066.399919509888,17150,crimv3mgpu008,10.141.0.6,9066.399919509888,0,8,"6_batch_size=16,bidirectional=False,cnn_kernel_size=8,cnn_layers=3,dropout_lin=0.40219,dropout_lstm=0.27557,hidden_dim=128,learning_rate=8.6856e-05,lstm_layers=2,lstm_output_dim=135,main_weight=0.80273,opt_step_size=15",8.685621697551295e-05,16,False,2,128,135,0.275574897490675,0.40218509493200305,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8027298374360621,3,8
efbd8_00007,0.41579198837280273,0.44828662276268005,0.8127549290657043,0.8112643957138062,0.9752265214920044,0.7824022173881531,0.0,0.868025541305542,0.0,0.0,0.8067002296447754,0.4617372751235962,0.7113082408905029,0.6587997078895569,0.956527829170227,0.686999499797821,0.0,0.6677104830741882,0.0,0.0,0.5346699357032776,0.27446505427360535,0.11293528228998184,0.18229736387729645,1718.3044874668121,True,,,6,5198ab5a5b644140b27ce1ac9690f8f0,2021-11-06_02-32-14,1636155134,10131.653789043427,17134,crimv3mgpu008,10.141.0.6,10131.653789043427,0,6,"7_batch_size=16,bidirectional=True,cnn_kernel_size=2,cnn_layers=3,dropout_lin=0.70194,dropout_lstm=0.91215,hidden_dim=128,learning_rate=0.00018735,lstm_layers=2,lstm_output_dim=213,main_weight=0.28309,opt_step_size=2",0.00018734688981515444,16,True,2,128,213,0.9121452461089126,0.7019408933882498,2,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.28308799020990516,3,2
efbd8_00008,0.3311835825443268,0.6116294264793396,0.8599247932434082,0.8776866793632507,0.9431822299957275,0.8539227843284607,0.5287423133850098,0.9039725661277771,0.6973846554756165,0.48117363452911377,0.8962697982788086,0.5817915797233582,0.7905997633934021,0.7653624415397644,0.8784389495849609,0.788045346736908,0.4337902069091797,0.7634754180908203,0.7225854396820068,0.46779152750968933,0.7477014064788818,0.1740056574344635,0.068511463701725,0.5039459466934204,824.241721868515,True,,,28,26f54604f4e84e7bbcba8be7a6b6b8f6,2021-11-06_08-56-06,1636178166,23023.565774679184,17142,crimv3mgpu008,10.141.0.6,23023.565774679184,0,28,"8_batch_size=16,bidirectional=False,cnn_kernel_size=7,cnn_layers=0,dropout_lin=0.13991,dropout_lstm=0.2005,hidden_dim=128,learning_rate=0.00017408,lstm_layers=1,lstm_output_dim=170,main_weight=0.20912,opt_step_size=9",0.00017408440028197653,16,False,1,128,170,0.2004981910866518,0.13991477983589462,9,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.20912041682806504,0,7
efbd8_00009,0.3499182462692261,0.5501393675804138,0.8402823805809021,0.8581098318099976,0.9409266710281372,0.8309275507926941,0.4662744402885437,0.8965374827384949,0.6969814896583557,0.3822108507156372,0.8831660151481628,0.5731727480888367,0.7868400812149048,0.7654010653495789,0.8682358860969543,0.784592866897583,0.3772621154785156,0.7443205714225769,0.7527686953544617,0.34330296516418457,0.7118029594421387,0.23890745639801025,0.09038785845041275,0.34555092453956604,372.8455514907837,True,,,30,e1fdf6407daf46ec97d18c77bcb2c18a,2021-11-06_12-01-44,1636189304,11128.712299108505,17141,crimv3mgpu008,10.141.0.6,11128.712299108505,0,30,"9_batch_size=32,bidirectional=True,cnn_kernel_size=2,cnn_layers=0,dropout_lin=0.41837,dropout_lstm=0.88527,hidden_dim=8,learning_rate=0.00014971,lstm_layers=1,lstm_output_dim=62,main_weight=0.017753,opt_step_size=1",0.0001497071110177709,32,True,1,8,62,0.8852673629019443,0.4183732652246074,1,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.017753134445689045,0,2
