trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_all_awake,acc_all_awake,prec_all_awake,rec_all_awake,f1_all_awake,mcc_all_sleep,acc_all_sleep,prec_all_sleep,rec_all_sleep,f1_all_sleep,mcc_is_transition,acc_is_transition,prec_is_transition,rec_is_transition,f1_is_transition,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
5427b_00000,0.3733823895454407,0.5432676076889038,0.8257886171340942,0.8321868777275085,0.947321891784668,0.813150942325592,0.5187739133834839,0.8487094044685364,0.7698628306388855,0.46700146794319153,0.8342716693878174,0.5427114367485046,0.7985264658927917,0.7886719703674316,0.9424608945846558,0.785231351852417,0.0,0.8746901750564575,0.0,0.0,0.8162233829498291,0.26590725779533386,0.11166329681873322,0.3888564109802246,72.92294263839722,True,,,12,581f4665afb04353be5ac37dbc94c05d,2021-11-05_22-20-16,1636140016,890.0748820304871,186484,crimv3mgpu020,10.141.0.25,890.0748820304871,0,12,"0_batch_size=1024,bidirectional=True,cnn_kernel_size=10,cnn_layers=1,dropout_lin=0.4599,dropout_lstm=0.63788,hidden_dim=32,learning_rate=0.00087992,lstm_layers=2,lstm_output_dim=217,main_weight=0.52315,opt_step_size=8",0.0008799191274073106,1024,True,2,32,217,0.6378762621784398,0.4599031790410486,8,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5231475182954523,1,10
5427b_00001,0.39181768894195557,0.5763943195343018,0.8358874917030334,0.8531733155250549,0.9305644035339355,0.8289218544960022,0.5451098084449768,0.8523426651954651,0.7255992293357849,0.5524865984916687,0.8448131084442139,0.5645421743392944,0.8080606460571289,0.8125410079956055,0.9159033894538879,0.8009607195854187,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2426222711801529,0.10739896446466446,0.41219550371170044,75.08326458930969,True,,,17,0201e3a70e5a45c9991e2207505926fd,2021-11-05_22-42-17,1636141337,1315.3450849056244,186479,crimv3mgpu020,10.141.0.25,1315.3450849056244,0,17,"1_batch_size=256,bidirectional=False,cnn_kernel_size=7,cnn_layers=0,dropout_lin=0.062151,dropout_lstm=0.95057,hidden_dim=32,learning_rate=0.0014031,lstm_layers=1,lstm_output_dim=225,main_weight=0.95421,opt_step_size=18",0.0014031351966750393,256,False,1,32,225,0.9505706503855269,0.06215088692946691,18,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9542077752971425,0,7
5427b_00002,0.4628191888332367,0.0,0.7148348689079285,0.7148348689079285,1.0,0.5959627628326416,0.0,0.7750661969184875,0.0,0.0,0.6768509149551392,0.0,0.6497563719749451,0.6497563719749451,1.0,0.5118129849433899,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2934430241584778,0.1699242889881134,0.06998861581087112,69.24727582931519,True,,,6,5b0a3282516f4b33928e36477b24c68d,2021-11-05_22-49-36,1636141776,434.3247158527374,186480,crimv3mgpu020,10.141.0.25,434.3247158527374,0,6,"2_batch_size=512,bidirectional=True,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.040477,dropout_lstm=0.92074,hidden_dim=8,learning_rate=0.0040765,lstm_layers=2,lstm_output_dim=58,main_weight=0.29917,opt_step_size=15",0.0040765083065321265,512,True,2,8,58,0.9207358563051613,0.04047729459997185,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.29916645830185706,1,8
5427b_00003,0.45108264684677124,0.4467441141605377,0.7943115234375,0.7888861298561096,0.9725111722946167,0.7626702189445496,0.41117745637893677,0.8240352272987366,0.7857353687286377,0.29932916164398193,0.7918468117713928,0.46623367071151733,0.7644023895263672,0.7452625036239624,0.9684215784072876,0.7344412207603455,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2930883467197418,0.13000336289405823,0.2884795367717743,1139.8153443336487,True,,,15,9031fc4518474ea099dc1cd0fd321aa4,2021-11-06_03-35-47,1636158947,17166.151951789856,186482,crimv3mgpu020,10.141.0.25,17166.151951789856,0,15,"3_batch_size=16,bidirectional=False,cnn_kernel_size=6,cnn_layers=3,dropout_lin=0.54868,dropout_lstm=0.66007,hidden_dim=128,learning_rate=1.9221e-05,lstm_layers=1,lstm_output_dim=98,main_weight=0.87219,opt_step_size=15",1.9220909372325372e-05,16,False,1,128,98,0.6600690796593293,0.5486827045501786,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.8721869447330627,3,6
5427b_00004,0.45180514454841614,0.408505380153656,0.7826024889945984,0.7767231464385986,0.9766150116920471,0.7432388067245483,0.40111568570137024,0.8203935623168945,0.7235016226768494,0.326162725687027,0.7930276989936829,0.34050875902175903,0.7131488919258118,0.6964390277862549,0.9900749921798706,0.6460013389587402,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.41656872630119324,0.18441490828990936,-0.009319801814854145,89.83442902565002,True,,,30,a1c512998d624058ae4c550fbec699d5,2021-11-06_04-18-25,1636161505,2553.09632897377,186477,crimv3mgpu020,10.141.0.25,2553.09632897377,0,30,"4_batch_size=512,bidirectional=False,cnn_kernel_size=8,cnn_layers=2,dropout_lin=0.79711,dropout_lstm=0.99352,hidden_dim=16,learning_rate=7.0927e-06,lstm_layers=1,lstm_output_dim=48,main_weight=0.29298,opt_step_size=12",7.092731929423729e-06,512,False,1,16,48,0.9935162169824359,0.7971068639747477,12,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.29297902573056833,2,8
5427b_00005,0.5652773976325989,0.0,0.7148348689079285,0.7148348689079285,1.0,0.5959627628326416,0.0,0.7750661969184875,0.0,0.0,0.6768509149551392,0.0,0.6497563719749451,0.6497563719749451,1.0,0.5118129849433899,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.3792332112789154,0.18280448019504547,-0.0005059020477347076,350.0123450756073,True,,,11,186cf92932c44d489eedc8ddf00ca67b,2021-11-06_05-19-44,1636165184,3671.499501466751,186474,crimv3mgpu020,10.141.0.25,3671.499501466751,0,11,"5_batch_size=256,bidirectional=True,cnn_kernel_size=7,cnn_layers=3,dropout_lin=0.95054,dropout_lstm=0.40886,hidden_dim=128,learning_rate=0.0097773,lstm_layers=2,lstm_output_dim=128,main_weight=0.79745,opt_step_size=5",0.009777253473370535,256,True,2,128,128,0.40886427395249003,0.9505437164919526,5,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.7974485292934765,3,7
5427b_00006,0.3578951954841614,0.5404070019721985,0.8242375254631042,0.8359318971633911,0.9382767677307129,0.813376784324646,0.5359016060829163,0.8504543900489807,0.7289202809333801,0.5335981845855713,0.8416849374771118,0.5396391153335571,0.7977846264839172,0.795082151889801,0.9279431104660034,0.7870343923568726,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.23553507030010223,0.10906565189361572,0.4030735492706299,163.34567856788635,True,,,10,d2be21d5eaa448d28159757948125ac8,2021-11-06_05-48-53,1636166933,1741.303039073944,186485,crimv3mgpu020,10.141.0.25,1741.303039073944,0,10,"6_batch_size=128,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.23071,dropout_lstm=0.81184,hidden_dim=8,learning_rate=0.00028737,lstm_layers=1,lstm_output_dim=111,main_weight=0.31493,opt_step_size=8",0.00028737171853166236,128,False,1,8,111,0.8118375528403745,0.23071432336803788,8,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3149337858180208,2,4
5427b_00007,0.3231719136238098,0.5586053729057312,0.8304503560066223,0.842477023601532,0.9382415413856506,0.8209248185157776,0.5364693403244019,0.8497377634048462,0.7189106345176697,0.5451036095619202,0.8419533967971802,0.5530794262886047,0.8031965494155884,0.7972626090049744,0.9348322749137878,0.7922610640525818,0.0,0.8746901750564575,0.0,0.0,0.8162233829498291,0.2281552404165268,0.11200952529907227,0.3869614601135254,119.24004483222961,True,,,14,01e282e04d274323aa1f630b5ea5feb5,2021-11-06_06-14-39,1636168479,1541.6979904174805,186481,crimv3mgpu020,10.141.0.25,1541.6979904174805,0,14,"7_batch_size=1024,bidirectional=False,cnn_kernel_size=6,cnn_layers=1,dropout_lin=0.083373,dropout_lstm=0.85276,hidden_dim=128,learning_rate=0.010198,lstm_layers=2,lstm_output_dim=86,main_weight=0.031818,opt_step_size=9",0.010197523310531966,1024,False,2,128,86,0.8527590419109456,0.08337328889405893,9,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.03181771141639367,1,6
5427b_00008,0.40857136249542236,0.48468589782714844,0.8066612482070923,0.8069484233856201,0.9589495062828064,0.78510582447052,0.4396534264087677,0.830104649066925,0.7712504863739014,0.3478619456291199,0.8042343854904175,0.5152743458747864,0.7872894406318665,0.7780399918556213,0.94111168384552,0.771710991859436,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.28793448209762573,0.11991628259420395,0.3436870574951172,121.23745703697205,True,,,20,3ec59ead550348b9b8f816f04d673040,2021-11-06_06-53-20,1636170800,2315.314051628113,186476,crimv3mgpu020,10.141.0.25,2315.314051628113,0,20,"8_batch_size=256,bidirectional=False,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.59132,dropout_lstm=0.31623,hidden_dim=64,learning_rate=3.8138e-05,lstm_layers=1,lstm_output_dim=70,main_weight=0.61774,opt_step_size=4",3.813790265092686e-05,256,False,1,64,70,0.3162342374130612,0.5913202644853729,4,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6177368458838658,2,3
5427b_00009,0.34536224603652954,0.5032200217247009,0.8126718401908875,0.814079761505127,0.956355094909668,0.7939268350601196,0.4965226948261261,0.842378556728363,0.747443437576294,0.45197317004203796,0.8272393941879272,0.5188061594963074,0.7880228757858276,0.7744704484939575,0.9505695700645447,0.7705132365226746,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2898726463317871,0.1196695864200592,0.3450373113155365,235.21150469779968,True,,,9,a57c9e8d73f04fd6a95392d5c9e261b9,2021-11-06_07-28-15,1636172895,2088.129875898361,186478,crimv3mgpu020,10.141.0.25,2088.129875898361,0,9,"9_batch_size=128,bidirectional=False,cnn_kernel_size=9,cnn_layers=3,dropout_lin=0.53272,dropout_lstm=0.0010752,hidden_dim=64,learning_rate=0.0032763,lstm_layers=1,lstm_output_dim=229,main_weight=0.085435,opt_step_size=13",0.0032763294782461212,128,False,1,64,229,0.0010752298134127924,0.532722932885327,13,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.0854353812725307,3,9
