trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_all_awake,acc_all_awake,prec_all_awake,rec_all_awake,f1_all_awake,mcc_all_sleep,acc_all_sleep,prec_all_sleep,rec_all_sleep,f1_all_sleep,mcc_is_transition,acc_is_transition,prec_is_transition,rec_is_transition,f1_is_transition,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
9de67_00000,0.4568696618080139,0.479630708694458,0.8048404455184937,0.8005030751228333,0.9683011174201965,0.779325008392334,0.4457743763923645,0.8317232131958008,0.7829418182373047,0.34849902987480164,0.8056861162185669,0.48786261677742004,0.7731610536575317,0.7533762454986572,0.967656135559082,0.7466355562210083,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.3045284152030945,0.1328277736902237,0.27302128076553345,555.2078380584717,True,,,30,79e6fc23d9ce4c5bbdeb1a3c3a44433a,2021-11-04_05-13-52,1635992032,16850.208308696747,215930,crimv3mgpu020,10.141.0.25,16850.208308696747,0,30,"0_batch_size=32,bidirectional=True,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.67084,dropout_lstm=0.40699,hidden_dim=8,learning_rate=3.7241e-06,lstm_layers=2,lstm_output_dim=77,main_weight=0.97985,opt_step_size=18",3.724068964159559e-06,32,True,2,8,77,0.40699088306999875,0.670837093745616,18,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9798545194961301,1,9
9de67_00001,0.5306777954101562,0.0,0.7148348093032837,0.7148348093032837,1.0,0.5959627628326416,0.0,0.7750661969184875,0.0,0.0,0.6768508553504944,0.0,0.6497563719749451,0.6497563719749451,1.0,0.5118129849433899,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.3737851679325104,0.1772652417421341,0.029810892418026924,98.05942559242249,True,,,7,29f12d1eee274ba0880eb8951eb7213e,2021-11-04_05-26-32,1635992792,754.7364926338196,215936,crimv3mgpu020,10.141.0.25,754.7364926338196,0,7,"1_batch_size=2048,bidirectional=False,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.92703,dropout_lstm=0.91865,hidden_dim=8,learning_rate=0.014619,lstm_layers=1,lstm_output_dim=16,main_weight=0.70982,opt_step_size=1",0.014619233881189938,2048,False,1,8,16,0.9186540635104936,0.9270318152253195,1,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.7098213705979063,1,9
9de67_00002,0.3742868900299072,0.5490298271179199,0.827870786190033,0.8234702944755554,0.9663671851158142,0.8108202815055847,0.5139013528823853,0.8485323786735535,0.8074941635131836,0.42884981632232666,0.8301628232002258,0.549308180809021,0.7996644973754883,0.7815579771995544,0.959988534450531,0.7830160856246948,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.27507367730140686,0.1141410619020462,0.37529540061950684,733.0941607952118,True,,,16,969141be07fd4345b7f1ccf22d820fee,2021-11-04_08-44-42,1636004682,11885.047733306885,215933,crimv3mgpu020,10.141.0.25,11885.047733306885,0,16,"2_batch_size=64,bidirectional=True,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.52137,dropout_lstm=0.010317,hidden_dim=128,learning_rate=0.00017518,lstm_layers=2,lstm_output_dim=220,main_weight=0.60124,opt_step_size=8",0.00017517920799658905,64,True,2,128,220,0.010317364019113984,0.5213706502380578,8,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6012397802911909,2,7
9de67_00003,0.47246912121772766,0.41259509325027466,0.78331059217453,0.775407075881958,0.9810137152671814,0.7420620918273926,0.34439754486083984,0.8102777004241943,0.8457208871841431,0.1914702206850052,0.760013997554779,0.4160086512565613,0.7410011291503906,0.7195290327072144,0.9855600595474243,0.693612277507782,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.35006481409072876,0.15861450135707855,0.13188813626766205,1571.044420003891,True,,,28,bf8bbd66c5d0477999389248e8a8a39c,2021-11-04_20-55-10,1636048510,43822.594074726105,215931,crimv3mgpu020,10.141.0.25,43822.594074726105,0,28,"3_batch_size=16,bidirectional=True,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.80789,dropout_lstm=0.14564,hidden_dim=128,learning_rate=2.5373e-06,lstm_layers=1,lstm_output_dim=59,main_weight=0.93125,opt_step_size=4",2.5373371123033447e-06,16,True,1,128,59,0.14563971145921117,0.8078853178028339,4,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9312465174956732,1,4
9de67_00004,0.5163871645927429,0.0,0.7148348689079285,0.7148348689079285,1.0,0.5959627628326416,0.0,0.7750661969184875,0.0,0.0,0.6768509149551392,0.0,0.6497563719749451,0.6497563719749451,1.0,0.5118129849433899,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.3929608464241028,0.1834755539894104,-0.0041787391528487206,544.5358119010925,True,,,11,60da29318bfc4202b0f5f844ecdcb55c,2021-11-04_22-35-59,1636054559,6043.050099849701,215935,crimv3mgpu020,10.141.0.25,6043.050099849701,0,11,"4_batch_size=32,bidirectional=False,cnn_kernel_size=3,cnn_layers=1,dropout_lin=0.77459,dropout_lstm=0.42505,hidden_dim=32,learning_rate=0.026407,lstm_layers=1,lstm_output_dim=103,main_weight=0.49538,opt_step_size=6",0.026406985478972238,32,False,1,32,103,0.4250532453310495,0.7745912393691449,6,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.4953800824341936,1,3
9de67_00005,0.34115973114967346,0.6020651459693909,0.8455228805541992,0.8591465353965759,0.9376164674758911,0.8389111757278442,0.5701287388801575,0.8622477650642395,0.7841209173202515,0.5348349213600159,0.8522672653198242,0.5953238606452942,0.820697009563446,0.830443799495697,0.9098056554794312,0.8160653114318848,0.12662705779075623,0.8769240975379944,0.7458255290985107,0.02704339101910591,0.8236665725708008,0.27256467938423157,0.1119982972741127,0.3870229721069336,100.61909008026123,True,,,29,1d2242c728184e1785831b7c3f6ca323,2021-11-04_23-27-30,1636057650,3084.4148111343384,215934,crimv3mgpu020,10.141.0.25,3084.4148111343384,0,29,"5_batch_size=512,bidirectional=True,cnn_kernel_size=2,cnn_layers=0,dropout_lin=0.37333,dropout_lstm=0.014377,hidden_dim=16,learning_rate=0.00023123,lstm_layers=2,lstm_output_dim=145,main_weight=0.50894,opt_step_size=3",0.00023122741875719686,512,True,2,16,145,0.014377278466016885,0.3733329500857676,3,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5089406257551147,0,2
9de67_00006,0.35381239652633667,0.5671566724777222,0.8331393599510193,0.8472287654876709,0.9352107644081116,0.8247734904289246,0.5237054228782654,0.8456072211265564,0.7059257626533508,0.5375332832336426,0.8377357125282288,0.5628901720046997,0.8074030876159668,0.8039683699607849,0.9304600358009338,0.7979708909988403,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2623060643672943,0.11005929112434387,0.397635281085968,110.3850884437561,True,,,30,d2b05f19b2ff4e85915d6b5648dcc3c2,2021-11-05_00-23-16,1636060996,3338.6654806137085,215938,crimv3mgpu020,10.141.0.25,3338.6654806137085,0,30,"6_batch_size=256,bidirectional=True,cnn_kernel_size=8,cnn_layers=0,dropout_lin=0.35167,dropout_lstm=0.56201,hidden_dim=8,learning_rate=9.1186e-06,lstm_layers=1,lstm_output_dim=158,main_weight=0.42075,opt_step_size=13",9.118603162349195e-06,256,True,1,8,158,0.5620122511079051,0.35167081735344685,13,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.420753527417137,0,8
9de67_00007,0.40043455362319946,0.5357452630996704,0.8229140043258667,0.814765453338623,0.9736196398735046,0.8021443486213684,0.38880613446235657,0.8193061351776123,0.7922700643539429,0.2665742337703705,0.7823853492736816,0.5682405233383179,0.808996319770813,0.8222025036811829,0.900840699672699,0.8040575981140137,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2909914553165436,0.11747224628925323,0.35706350207328796,99.22790479660034,True,,,15,396ca1c56686433dbc334064b3c4b564,2021-11-05_00-49-19,1636062559,1557.999566078186,215937,crimv3mgpu020,10.141.0.25,1557.999566078186,0,15,"7_batch_size=512,bidirectional=False,cnn_kernel_size=10,cnn_layers=0,dropout_lin=0.61229,dropout_lstm=0.32924,hidden_dim=8,learning_rate=0.010455,lstm_layers=1,lstm_output_dim=181,main_weight=0.74264,opt_step_size=6",0.010455079333238788,512,False,1,8,181,0.32924450991391163,0.6122853493244975,6,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.7426409336122941,0,10
9de67_00008,0.3487488329410553,0.4825761914253235,0.8059026002883911,0.8030613660812378,0.965164303779602,0.7819302678108215,0.4619998633861542,0.8356178402900696,0.7907861471176147,0.3660382926464081,0.8113827109336853,0.5150558948516846,0.7853421568870544,0.7675464749336243,0.9605334997177124,0.764682948589325,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.3090173304080963,0.13062168657779694,0.2850953936576843,355.28429770469666,True,,,22,964a5cc42b554235b9f2cf556395f5c4,2021-11-05_03-03-38,1636070618,8052.860543966293,215932,crimv3mgpu020,10.141.0.25,8052.860543966293,0,22,"8_batch_size=64,bidirectional=False,cnn_kernel_size=9,cnn_layers=2,dropout_lin=0.69058,dropout_lstm=0.45507,hidden_dim=16,learning_rate=0.00010458,lstm_layers=2,lstm_output_dim=209,main_weight=0.013397,opt_step_size=7",0.0001045826786858962,64,False,2,16,209,0.45506991947275277,0.6905849119058148,7,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.013396891238571684,2,9
9de67_00009,0.5026492476463318,0.0,0.7148348093032837,0.7148348093032837,1.0,0.5959627628326416,0.0,0.7750661969184875,0.0,0.0,0.6768508553504944,0.0,0.6497563719749451,0.6497563719749451,1.0,0.5118129849433899,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.37898024916648865,0.18281853199005127,-0.0005828064167872071,141.6080665588379,True,,,30,220d9ed879c34bce90453fbb8bd54ea1,2021-11-05_04-15-36,1636074936,4312.722046136856,215923,crimv3mgpu020,10.141.0.25,4312.722046136856,0,30,"9_batch_size=2048,bidirectional=False,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.98058,dropout_lstm=0.39761,hidden_dim=64,learning_rate=0.00016661,lstm_layers=2,lstm_output_dim=62,main_weight=0.41272,opt_step_size=12",0.00016660838163598857,2048,False,2,64,62,0.3976109106269462,0.9805818288839173,12,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.41271985951574375,2,7
