trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_all_awake,acc_all_awake,prec_all_awake,rec_all_awake,f1_all_awake,mcc_all_sleep,acc_all_sleep,prec_all_sleep,rec_all_sleep,f1_all_sleep,mcc_is_transition,acc_is_transition,prec_is_transition,rec_is_transition,f1_is_transition,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
9e82b_00000,0.365259051322937,0.5231515169143677,0.8230995535850525,0.8459843993186951,0.9258388876914978,0.8142351508140564,0.4719226062297821,0.861942708492279,0.7437483072280884,0.39078834652900696,0.8440088033676147,0.5602984428405762,0.7924463748931885,0.7720897197723389,0.9355860948562622,0.7818471789360046,0.0,0.7949987053871155,0.0,0.0,0.704204261302948,0.3334180414676666,0.16798774898052216,-0.02215021848678589,231.56347703933716,True,,,6,388d6e9b8da2444fa12911934508d0cc,2021-11-04_00-56-41,1635976601,1417.9868957996368,200488,crimv3mgpu016,10.141.0.3,1417.9868957996368,0,6,"0_batch_size=128,bidirectional=False,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.41667,dropout_lstm=0.72817,hidden_dim=64,learning_rate=0.038507,lstm_layers=1,lstm_output_dim=199,main_weight=0.081891,opt_step_size=15",0.038507041583822746,128,False,1,64,199,0.7281707416759172,0.4166658536261393,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.08189070233218443,1,4
9e82b_00001,0.31494972109794617,0.6066458225250244,0.8533506989479065,0.8610033392906189,0.9525699615478516,0.8448251485824585,0.5709391236305237,0.8829287886619568,0.7797601819038391,0.514552116394043,0.8731185793876648,0.6161828637123108,0.8192100524902344,0.8053856492042542,0.9274393916130066,0.8134579062461853,0.3387589156627655,0.8238337635993958,0.714638888835907,0.23416048288345337,0.786254346370697,0.25945377349853516,0.09230293333530426,0.43836700916290283,46.85758996009827,True,,,30,07a0ebed5c7749ee8d716ee8c98fbddf,2021-11-04_01-24-59,1635978299,1692.4851281642914,200508,crimv3mgpu016,10.141.0.3,1692.4851281642914,0,30,"1_batch_size=2048,bidirectional=False,cnn_kernel_size=5,cnn_layers=0,dropout_lin=0.48081,dropout_lstm=0.90373,hidden_dim=64,learning_rate=5.5846e-05,lstm_layers=1,lstm_output_dim=76,main_weight=0.11824,opt_step_size=5",5.5846340430016276e-05,2048,False,1,64,76,0.9037333316024827,0.48080823951880736,5,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.11824226610602007,0,5
9e82b_00002,0.397073358297348,0.5097426772117615,0.8133101463317871,0.8547196984291077,0.8961816430091858,0.8090107440948486,0.4476960003376007,0.8303105235099792,0.5411429405212402,0.5636714696884155,0.8316362500190735,0.5413612127304077,0.7847634553909302,0.7694486975669861,0.9235237836837769,0.7746350765228271,0.0,0.7949986457824707,0.0,0.0,0.704204261302948,0.2848327159881592,0.11626061052083969,0.2925924062728882,106.05238962173462,True,,,30,f441327dd76341fb8d634a57ab88fa3a,2021-11-04_02-19-22,1635981562,3258.16521024704,200510,crimv3mgpu016,10.141.0.3,3258.16521024704,0,30,"2_batch_size=512,bidirectional=True,cnn_kernel_size=7,cnn_layers=1,dropout_lin=0.58417,dropout_lstm=0.20083,hidden_dim=16,learning_rate=4.6164e-06,lstm_layers=2,lstm_output_dim=42,main_weight=0.35744,opt_step_size=17",4.616397535878867e-06,512,True,2,16,42,0.20083188145964492,0.5841746704706096,17,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3574414729868268,1,7
9e82b_00003,0.4942535161972046,0.0,0.728841245174408,0.728841245174408,1.0,0.6145267486572266,0.0,0.81440269947052,0.0,0.0,0.7310965657234192,0.0,0.6094013452529907,0.6094013452529907,1.0,0.46150079369544983,0.0,0.7949986457824707,0.0,0.0,0.704204261302948,0.33699214458465576,0.1667359322309494,-0.01453336887061596,736.5042586326599,True,,,13,231365a6569448f4b717ae53ab08c938,2021-11-04_05-09-09,1635991749,10180.006998062134,200520,crimv3mgpu016,10.141.0.3,10180.006998062134,0,13,"3_batch_size=32,bidirectional=False,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.29539,dropout_lstm=0.12,hidden_dim=64,learning_rate=0.022803,lstm_layers=1,lstm_output_dim=169,main_weight=0.28624,opt_step_size=17",0.022803275642843998,32,False,1,64,169,0.12000429193798035,0.2953865444729029,17,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.28624144248514116,3,4
9e82b_00004,0.3947641849517822,0.5339816808700562,0.8221381306648254,0.8614217042922974,0.9008945822715759,0.8182939291000366,0.5248276591300964,0.8580968379974365,0.6216005682945251,0.6017236709594727,0.8572015762329102,0.5453203320503235,0.7860046029090881,0.8092054724693298,0.8490268588066101,0.7843026518821716,0.0,0.7949986457824707,0.0,0.0,0.704204261302948,0.2690010368824005,0.10351359844207764,0.3701537549495697,635.1372838020325,True,,,17,c58f9304eb374163beb84ff1fb51e859,2021-11-04_08-15-45,1636002945,11189.080135822296,200518,crimv3mgpu016,10.141.0.3,11189.080135822296,0,17,"4_batch_size=32,bidirectional=True,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.47424,dropout_lstm=0.80092,hidden_dim=8,learning_rate=5.2673e-05,lstm_layers=1,lstm_output_dim=67,main_weight=0.55489,opt_step_size=3",5.267293608980028e-05,32,True,1,8,67,0.8009172340860292,0.4742356542464534,3,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5548942346481914,3,4
9e82b_00005,0.3222392797470093,0.5942519307136536,0.8491114377975464,0.8572478294372559,0.951406717300415,0.8399736881256104,0.5730934143066406,0.879179060459137,0.7157747745513916,0.5788829326629639,0.8740799427032471,0.6097741723060608,0.8166490197181702,0.8070681691169739,0.9187619090080261,0.811487078666687,0.27473726868629456,0.8148747682571411,0.7491235733032227,0.145774707198143,0.761175811290741,0.22567270696163177,0.08658219873905182,0.4731757938861847,122.08387398719788,True,,,12,b5778396c2f249b3b274f5ebeea6b982,2021-11-04_08-41-19,1636004479,1529.4523677825928,200503,crimv3mgpu016,10.141.0.3,1529.4523677825928,0,12,"5_batch_size=256,bidirectional=False,cnn_kernel_size=8,cnn_layers=1,dropout_lin=0.32356,dropout_lstm=0.60318,hidden_dim=16,learning_rate=0.0031895,lstm_layers=1,lstm_output_dim=36,main_weight=0.1778,opt_step_size=6",0.003189454340894373,256,False,1,16,36,0.6031813175286901,0.3235633563079423,6,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.17780163564663498,1,8
9e82b_00006,0.5440276861190796,0.0,0.7288413047790527,0.7288413047790527,1.0,0.6145267486572266,0.0,0.8144027590751648,0.0,0.0,0.7310965657234192,0.0,0.6094013452529907,0.6094013452529907,1.0,0.4615008234977722,0.0,0.7949986457824707,0.0,0.0,0.7042043209075928,0.31476491689682007,0.13170970976352692,0.19858969748020172,109.53235220909119,True,,,30,936903c9e0984f89a54e62fba39b3da0,2021-11-04_09-38-36,1636007916,3431.7069776058197,200515,crimv3mgpu016,10.141.0.3,3431.7069776058197,0,30,"6_batch_size=1024,bidirectional=False,cnn_kernel_size=4,cnn_layers=2,dropout_lin=0.26943,dropout_lstm=0.67057,hidden_dim=8,learning_rate=2.0706e-06,lstm_layers=2,lstm_output_dim=241,main_weight=0.98621,opt_step_size=6",2.0705555054509383e-06,1024,False,2,8,241,0.6705746653194798,0.26943400313103205,6,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9862113711623813,2,4
9e82b_00007,0.4175357222557068,0.4420009255409241,0.7914412617683411,0.8324044942855835,0.8938071131706238,0.7836750149726868,0.0,0.81440269947052,0.0,0.0,0.7310965657234192,0.5306317210197449,0.7809001207351685,0.7872822284698486,0.8775835037231445,0.7760767340660095,0.0,0.7949986457824707,0.0,0.0,0.704204261302948,0.27537357807159424,0.10979142040014267,0.33195531368255615,647.0744211673737,True,,,30,eb096a3ac09b4030a4b5fad0857828a0,2021-11-04_15-02-42,1636027362,19442.27366709709,200496,crimv3mgpu016,10.141.0.3,19442.27366709709,0,30,"7_batch_size=32,bidirectional=False,cnn_kernel_size=4,cnn_layers=3,dropout_lin=0.5412,dropout_lstm=0.42439,hidden_dim=16,learning_rate=2.2529e-06,lstm_layers=1,lstm_output_dim=202,main_weight=0.5079,opt_step_size=12",2.252948835765252e-06,32,False,1,16,202,0.4243936503701937,0.5411987339722982,12,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5079019773903067,3,4
9e82b_00008,0.35913100838661194,0.5740707516670227,0.8427746891975403,0.8437657952308655,0.9624996781349182,0.8296077251434326,0.5472854375839233,0.8782176375389099,0.7857982516288757,0.472685307264328,0.8657124042510986,0.5959530472755432,0.809674084186554,0.7939956784248352,0.9286155104637146,0.8026061058044434,0.07080040872097015,0.796379566192627,0.7862318754196167,0.0092521533370018,0.708443820476532,0.24087217450141907,0.09176567196846008,0.44163602590560913,75.48448610305786,True,,,19,b4e4e99223a74a7d8cc7def3d375d458,2021-11-04_15-28-04,1636028884,1515.6442079544067,200517,crimv3mgpu016,10.141.0.3,1515.6442079544067,0,19,"8_batch_size=1024,bidirectional=False,cnn_kernel_size=4,cnn_layers=1,dropout_lin=0.5583,dropout_lstm=0.16762,hidden_dim=32,learning_rate=0.0098318,lstm_layers=1,lstm_output_dim=53,main_weight=0.56127,opt_step_size=3",0.009831805688394897,1024,False,1,32,53,0.16762024758574623,0.558297689931633,3,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5612696189586536,1,4
9e82b_00009,0.35279083251953125,0.5867241621017456,0.8469613790512085,0.8490172028541565,0.9609047174453735,0.8352224230766296,0.4884958267211914,0.867204487323761,0.8367711305618286,0.35344257950782776,0.8443415760993958,0.6032229065895081,0.8139482140541077,0.8109232187271118,0.9059249758720398,0.8097390532493591,0.0,0.7949986457824707,0.0,0.0,0.7042043209075928,0.23167820274829865,0.08853654563426971,0.4612842798233032,71.49135136604309,True,,,14,b3247c3fa9204759827159fae5ea6d4e,2021-11-04_15-46-53,1636030013,1124.3630139827728,200512,crimv3mgpu016,10.141.0.3,1124.3630139827728,0,14,"9_batch_size=1024,bidirectional=False,cnn_kernel_size=5,cnn_layers=1,dropout_lin=0.045125,dropout_lstm=0.48876,hidden_dim=8,learning_rate=0.00081402,lstm_layers=2,lstm_output_dim=155,main_weight=0.56759,opt_step_size=19",0.0008140202588160437,1024,False,2,8,155,0.48875796594834575,0.04512489312034851,19,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.5675856841338344,1,5
