trial_id,loss,mcc_main_y,acc_main_y,prec_main_y,rec_main_y,f1_main_y,mcc_all_awake,acc_all_awake,prec_all_awake,rec_all_awake,f1_all_awake,mcc_all_sleep,acc_all_sleep,prec_all_sleep,rec_all_sleep,f1_all_sleep,mcc_is_transition,acc_is_transition,prec_is_transition,rec_is_transition,f1_is_transition,MAE_percentage_y,MSE_percentage_y,r2_percentage_y,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.batch_size,config.bidirectional,config.lstm_layers,config.hidden_dim,config.lstm_output_dim,config.dropout_lstm,config.dropout_lin,config.opt_step_size,config.labels,config.classification_tasks,config.regression_tasks,config.loss_fnct,config.main_weight,config.cnn_layers,config.cnn_kernel_size
9eaef_00000,0.3687240779399872,0.5737282633781433,0.8345724940299988,0.8482991456985474,0.9350957870483398,0.8265778422355652,0.5384726524353027,0.8494512438774109,0.7110802531242371,0.5570213198661804,0.8426006436347961,0.5642067790031433,0.8079594969749451,0.8047482967376709,0.9301097393035889,0.7986800074577332,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.23513701558113098,0.1046641618013382,0.42716333270072937,2087.965054988861,True,,,30,f861edbee03c4ba6aa9bf043faebabc0,2021-11-04_17-51-39,1636037499,62315.20693540573,256720,crimv3srv040,10.141.0.34,62315.20693540573,0,30,"0_batch_size=16,bidirectional=True,cnn_kernel_size=7,cnn_layers=2,dropout_lin=0.23242,dropout_lstm=0.6729,hidden_dim=128,learning_rate=3.4183e-06,lstm_layers=2,lstm_output_dim=48,main_weight=0.62289,opt_step_size=4",3.4183379782754486e-06,16,True,2,128,48,0.672902361287159,0.2324157726765934,4,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.622888710700034,2,7
9eaef_00001,0.405557245016098,0.3386566936969757,0.75937819480896,0.7501251101493835,0.9932103753089905,0.6953212022781372,0.0,0.7750661969184875,0.0,0.0,0.6768509149551392,0.42955338954925537,0.7466828227043152,0.7248121500015259,0.983562171459198,0.7031616568565369,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2771058976650238,0.12936046719551086,0.2919981777667999,128.67264080047607,True,,,8,2a90981fa66d4588853088be29e82332,2021-11-04_18-09-59,1636038599,1095.2722744941711,256725,crimv3srv040,10.141.0.34,1095.2722744941711,0,8,"1_batch_size=512,bidirectional=False,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.40833,dropout_lstm=0.98037,hidden_dim=128,learning_rate=6.2278e-05,lstm_layers=2,lstm_output_dim=155,main_weight=0.47952,opt_step_size=7",6.227849596038127e-05,512,False,2,128,155,0.980370025838112,0.40833301225088325,7,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.4795161816914414,1,2
9eaef_00002,0.3656679093837738,0.5127426981925964,0.8143914341926575,0.808293879032135,0.9694937467575073,0.7923129796981812,0.0,0.7750661969184875,0.0,0.0,0.6768509149551392,0.5332521200180054,0.7933926582336426,0.7770960330963135,0.9563429355621338,0.7759560346603394,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.3548959493637085,0.1624668836593628,0.11080364882946014,772.1011745929718,True,,,30,824b9638e34d44b3969c6d3c97d253ae,2021-11-05_00-20-05,1636060805,22199.5369284153,256713,crimv3srv040,10.141.0.34,22199.5369284153,0,30,"2_batch_size=32,bidirectional=True,cnn_kernel_size=9,cnn_layers=1,dropout_lin=0.63196,dropout_lstm=0.69836,hidden_dim=64,learning_rate=0.014163,lstm_layers=2,lstm_output_dim=196,main_weight=0.17257,opt_step_size=1",0.014162666386056582,32,True,2,64,196,0.6983579811380147,0.6319613339158333,1,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.17256685739385147,1,9
9eaef_00003,0.3598966598510742,0.5728222131729126,0.8344966769218445,0.846351683139801,0.9380648136138916,0.8259032368659973,0.5353033542633057,0.844368040561676,0.6754000186920166,0.5931866765022278,0.8406755924224854,0.5661296248435974,0.8088108897209167,0.8083577156066895,0.925062894821167,0.8004657030105591,0.0,0.8746901750564575,0.0,0.0,0.8162233829498291,0.2785611152648926,0.114466093480587,0.37351641058921814,77.60158157348633,True,,,30,afd726c38ffe4a85b2acafcc7f36285d,2021-11-05_01-03-20,1636063400,2589.4071176052094,256717,crimv3srv040,10.141.0.34,2589.4071176052094,0,30,"3_batch_size=1024,bidirectional=True,cnn_kernel_size=2,cnn_layers=1,dropout_lin=0.26082,dropout_lstm=0.22942,hidden_dim=32,learning_rate=1.1439e-05,lstm_layers=2,lstm_output_dim=34,main_weight=0.46453,opt_step_size=7",1.14387792893494e-05,1024,True,2,32,34,0.22941594242249175,0.2608165602179843,7,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.46452560537117427,1,2
9eaef_00004,0.33885595202445984,0.5752404928207397,0.834007740020752,0.8545792698860168,0.9243789911270142,0.8279102444648743,0.5491408705711365,0.849484920501709,0.6908509135246277,0.598808228969574,0.8455411791801453,0.5675076842308044,0.809249222278595,0.8148782253265381,0.9140870571136475,0.8025800585746765,0.11651156097650528,0.8763761520385742,0.667224109172821,0.026841573417186737,0.8233213424682617,0.22850635647773743,0.10428650677204132,0.429230272769928,272.056339263916,True,,,30,fa2e1344f61b4ebfbc972d8d103b7492,2021-11-05_03-21-51,1636071711,8302.872308015823,256729,crimv3srv040,10.141.0.34,8302.872308015823,0,30,"4_batch_size=64,bidirectional=False,cnn_kernel_size=3,cnn_layers=2,dropout_lin=0.17592,dropout_lstm=0.23766,hidden_dim=16,learning_rate=1.2224e-05,lstm_layers=1,lstm_output_dim=36,main_weight=0.28461,opt_step_size=19",1.2224031027567998e-05,64,False,1,16,36,0.23766062113951436,0.17592324045789398,19,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.2846139497089788,2,3
9eaef_00005,0.4159008860588074,0.5507431626319885,0.8270193934440613,0.8369261026382446,0.9405370354652405,0.8163744211196899,0.5164235830307007,0.8445534706115723,0.7120658755302429,0.5186448097229004,0.8352856636047363,0.5444480776786804,0.7998077869415283,0.7994922995567322,0.9235060811042786,0.7901898622512817,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2970406711101532,0.1179250106215477,0.3545854985713959,75.78788352012634,True,,,30,d04db54dc4ed42379a5910f6e6e53672,2021-11-05_04-04-46,1636074286,2566.74378490448,256704,crimv3srv040,10.141.0.34,2566.74378490448,0,30,"5_batch_size=512,bidirectional=False,cnn_kernel_size=8,cnn_layers=0,dropout_lin=0.51196,dropout_lstm=0.0055436,hidden_dim=8,learning_rate=1.2058e-05,lstm_layers=1,lstm_output_dim=94,main_weight=0.79424,opt_step_size=2",1.205817109089394e-05,512,False,1,8,94,0.005543582040453576,0.511963253794722,2,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.7942351867982966,0,8
9eaef_00006,0.33168691396713257,0.5608637928962708,0.8310656547546387,0.8339200019836426,0.9526851177215576,0.818562924861908,0.5346357226371765,0.852266788482666,0.7621665000915527,0.49889442324638367,0.8403713703155518,0.5653786063194275,0.8084737062454224,0.8062008619308472,0.9284101724624634,0.799552321434021,-0.0019034503493458033,0.874664843082428,0.0,0.0,0.8162107467651367,0.2553032338619232,0.10732170939445496,0.4126183092594147,151.83048844337463,True,,,30,4449ee53bae944d1b9d55a1690285edd,2021-11-05_05-21-01,1636078861,4567.123621702194,256724,crimv3srv040,10.141.0.34,4567.123621702194,0,30,"6_batch_size=1024,bidirectional=True,cnn_kernel_size=3,cnn_layers=3,dropout_lin=0.39404,dropout_lstm=0.3828,hidden_dim=64,learning_rate=0.0048279,lstm_layers=2,lstm_output_dim=107,main_weight=0.17265,opt_step_size=15",0.004827873168199848,1024,True,2,64,107,0.3828017631210342,0.39404260902167576,15,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.17265360641403726,3,3
9eaef_00007,0.383960098028183,0.586199164390564,0.8399592041969299,0.8420844078063965,0.9544121026992798,0.8291019201278687,0.5491390824317932,0.8560855388641357,0.7665427923202515,0.5179327726364136,0.8453924059867859,0.5749558806419373,0.8124525547027588,0.8157755136489868,0.9188613891601562,0.805574357509613,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2408975064754486,0.10248789191246033,0.43907424807548523,513.8031527996063,True,,,12,8127499a624540bd97ba76bca5e258d4,2021-11-05_07-04-37,1636085077,6207.575244903564,256719,crimv3srv040,10.141.0.34,6207.575244903564,0,12,"7_batch_size=32,bidirectional=True,cnn_kernel_size=5,cnn_layers=2,dropout_lin=0.089896,dropout_lstm=0.2933,hidden_dim=8,learning_rate=0.0039474,lstm_layers=1,lstm_output_dim=132,main_weight=0.99647,opt_step_size=12",0.0039473665778185126,32,True,1,8,132,0.29330072255975004,0.08989585373360276,12,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.9964740602373878,2,5
9eaef_00008,0.37712350487709045,0.48690009117126465,0.804267168045044,0.8212912082672119,0.9270759224891663,0.7915850281715393,0.46092474460601807,0.8263702988624573,0.6519221067428589,0.4893752634525299,0.8170371651649475,0.4717903733253479,0.7697637677192688,0.7610689401626587,0.9411116242408752,0.749578058719635,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.2652902901172638,0.12291806191205978,0.32725805044174194,441.26868176460266,True,,,8,c0ae09faf8cc45f7a5ed14238c8546cd,2021-11-05_08-04-48,1636088688,3602.5939559936523,256718,crimv3srv040,10.141.0.34,3602.5939559936523,0,8,"8_batch_size=32,bidirectional=False,cnn_kernel_size=10,cnn_layers=0,dropout_lin=0.0074193,dropout_lstm=0.2559,hidden_dim=8,learning_rate=0.034896,lstm_layers=2,lstm_output_dim=230,main_weight=0.3006,opt_step_size=5",0.034896434647859666,32,False,2,8,230,0.25590314327536867,0.007419330492515641,5,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.3005986886376891,0,10
9eaef_00009,0.3626629710197449,0.5772268176078796,0.8364776968955994,0.8442222476005554,0.9449018239974976,0.8268883228302002,0.5510510206222534,0.8559590578079224,0.7555934190750122,0.5315744280815125,0.8463951945304871,0.5709245204925537,0.8107750415802002,0.8079086542129517,0.9298632740974426,0.8020104169845581,0.0,0.8746901750564575,0.0,0.0,0.8162233233451843,0.23848019540309906,0.10350938141345978,0.4334835410118103,847.5293712615967,True,,,20,8f9a498da289477f95363fdc7ee428bd,2021-11-05_12-49-45,1636105785,17089.73855662346,256726,crimv3srv040,10.141.0.34,17089.73855662346,0,20,"9_batch_size=32,bidirectional=True,cnn_kernel_size=2,cnn_layers=3,dropout_lin=0.26732,dropout_lstm=0.46622,hidden_dim=128,learning_rate=9.8528e-05,lstm_layers=1,lstm_output_dim=227,main_weight=0.6773,opt_step_size=14",9.852760802651218e-05,32,True,1,128,227,0.4662160355206546,0.2673207442513367,14,"['main_y', 'all_awake', 'all_sleep', 'is_transition', 'percentage_y']","['main_y', 'all_awake', 'all_sleep', 'is_transition']",['percentage_y'],"[<class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.BCEWithLogitsLoss'>, <class 'torch.nn.modules.loss.MSELoss'>]",0.6772954316084636,3,2
